custid,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,favday
MJ5GN6,1,11/26/2013,11/26/2013,11/26/2013,28,3.571428571,3.571428571,45.02,0,1,1,0,Friday
CPA5JJ,1,11/26/2013,11/26/2013,11/26/2013,21,52.38095238,9.523809524,1,0,1,0,0,Thursday
P4X2DG,1,10/8/2013,11/26/2013,11/26/2013,29,13.79310345,0,45.02,0,1,0,0,Friday
BYJZRZ,1,11/26/2013,11/26/2013,1/8/2014,27,37.03703704,3.703703704,50.18,0.046511628,1,0,0,Thursday
NRNYPH,1,10/12/2013,12/12/2013,12/12/2013,33,0,0,40.02,0,1,0,0,Monday
DQ7WF8,1,11/27/2013,11/27/2013,11/27/2013,27,25.92592593,3.703703704,139.27,0,1,0,0,Friday
SRL5AB,1,11/27/2013,11/28/2013,11/28/2013,29,48.27586207,3.448275862,40,0,1,0,0,Saturday
EGJYYY,0,11/27/2013,11/27/2013,11/27/2013,11,9.090909091,0,25,0,0,0,0,Friday
CY3KCF,1,11/27/2013,11/27/2013,11/27/2013,28,17.85714286,10.71428571,45.02,0,1,1,0,Friday
SH5BGU,0,11/27/2013,12/5/2013,12/5/2013,11,27.27272727,0,45.02,0,1,0,0,Tuesday
MRWHU5,1,11/27/2013,1/5/2014,1/5/2014,32,28.125,21.875,113.36,0,1,0,0,Friday
T8UWP9,1,11/27/2013,11/28/2013,12/8/2013,18,72.22222222,44.44444444,40.6,0.2,1,1,0,Monday
QK3HNH,1,11/27/2013,11/27/2013,11/27/2013,19,21.05263158,10.52631579,40.02,0,1,0,0,Saturday
SA6UM9,1,11/27/2013,11/27/2013,11/27/2013,30,10,0,40.2,0,1,0,0,Monday
ZX8ZL8,1,11/17/2013,11/29/2013,11/29/2013,24,33.33333333,4.166666667,39.97,0,1,0,0,Wednesday
8VLAEE,1,11/28/2013,11/28/2013,11/28/2013,29,0,0,40.02,0,1,0,0,Monday
4JNUEZ,1,11/28/2013,11/28/2013,11/28/2013,22,72.72727273,0,45.02,0,1,0,0,Friday
NGV4J4,1,11/28/2013,11/28/2013,1/15/2014,33,54.54545455,39.39393939,45.34,0.125,1,1,0,Thursday
THKH6Z,1,11/28/2013,11/28/2013,11/28/2013,31,6.451612903,6.451612903,40.2,0,1,0,1,Monday
TVWFYT,1,11/28/2013,12/5/2013,12/5/2013,28,17.85714286,7.142857143,40.02,0,1,0,0,Friday
VF6723,1,11/29/2013,11/29/2013,1/10/2014,28,100,25,121.99,0.095238095,1,0,0,Monday
CY6EQ8,1,11/29/2013,11/29/2013,11/29/2013,26,0,0,56.88,0,1,0,0,Wednesday
4R2GM5,1,11/29/2013,11/29/2013,1/19/2014,28,82.14285714,10.71428571,144.68,0.058823529,1,0,0,Monday
DFSPFS,1,12/2/2013,12/2/2013,12/2/2013,19,68.42105263,26.31578947,40.02,0,1,0,1,Thursday
Q9QYKB,0,11/30/2013,11/30/2013,11/30/2013,7,100,14.28571429,40.02,0,1,0,0,Monday
UEJZD2,1,11/30/2013,11/30/2013,11/30/2013,28,17.85714286,3.571428571,40.2,0,1,0,0,Tuesday
XKB6H7,1,11/30/2013,11/30/2013,11/30/2013,31,9.677419355,0,40.2,0,1,1,0,Monday
6BFJV6,1,11/30/2013,12/14/2013,12/14/2013,36,16.66666667,11.11111111,54.19,0,0,0,0,Tuesday
M7SZ8K,1,11/30/2013,11/30/2013,11/30/2013,20,85,5,36.97,0,1,0,0,Wednesday
SYYNNC,1,11/30/2013,11/30/2013,11/30/2013,27,18.51851852,14.81481481,47.08,0,1,0,0,Tuesday
8TPBRV,1,11/30/2013,11/30/2013,11/30/2013,26,3.846153846,3.846153846,102.56,0,1,0,0,Wednesday
YDGDVV,1,11/27/2013,11/30/2013,11/30/2013,28,21.42857143,7.142857143,40.02,0,1,1,0,Tuesday
PGXJNH,1,11/30/2013,11/30/2013,11/30/2013,28,7.142857143,3.571428571,46.77,0,1,0,0,Tuesday
54XVNZ,0,11/30/2013,11/30/2013,11/30/2013,8,50,25,35,0,1,0,0,Friday
LE4XS2,1,11/30/2013,11/30/2013,1/8/2014,22,77.27272727,45.45454545,34.36,0.076923077,1,0,0,Thursday
RT6Z8X,1,11/30/2013,11/30/2013,11/30/2013,26,30.76923077,11.53846154,35.02,0,1,0,0,Thursday
JM8SHK,1,11/30/2013,11/30/2013,11/30/2013,12,83.33333333,25,71.5,0,1,0,0,Thursday
VK7VTC,1,11/30/2013,12/9/2013,12/9/2013,24,16.66666667,0,29.97,0,1,0,0,Wednesday
WN2E27,1,11/30/2013,11/30/2013,11/30/2013,22,36.36363636,0,31,0,1,0,0,Wednesday
2MW56A,1,11/30/2013,11/30/2013,11/30/2013,24,29.16666667,16.66666667,31.02,0,1,0,0,Thursday
SP6F6H,1,11/30/2013,11/30/2013,11/30/2013,19,84.21052632,36.84210526,31.02,0,1,0,0,Friday
FZJMAX,1,11/30/2013,11/30/2013,1/19/2014,45,42.22222222,13.33333333,31.57,0.12,1,1,0,Monday
K86BMB,1,12/1/2013,12/1/2013,12/1/2013,27,0,0,40.2,0,1,0,0,Thursday
44YWB2,1,12/1/2013,12/20/2013,1/2/2014,24,54.16666667,8.333333333,54.35,0.153846154,1,0,0,Monday
KBFQFV,1,12/1/2013,12/1/2013,12/1/2013,27,18.51851852,18.51851852,40.02,0,1,0,0,Monday
ZNXS62,1,11/27/2013,12/1/2013,12/1/2013,27,0,0,45.02,0,1,0,0,Monday
F4WCU6,1,12/1/2013,12/1/2013,12/1/2013,25,8,0,40.02,0,1,0,0,Wednesday
DEHQ6X,1,12/1/2013,12/1/2013,12/1/2013,28,3.571428571,0,52.28,0,1,0,0,Tuesday
XHQWCX,1,12/1/2013,12/8/2013,12/8/2013,20,100,0,40.2,0,1,0,0,Monday
BKT3ZG,1,12/2/2013,12/2/2013,12/2/2013,12,0,0,40.2,0,1,0,1,Wednesday
K6CLMX,1,11/19/2013,12/2/2013,12/2/2013,21,14.28571429,4.761904762,40.02,0,1,0,0,Monday
XPVU9V,1,12/2/2013,12/2/2013,1/6/2014,31,38.70967742,12.90322581,25.64,0.085714286,1,0,0,Tuesday
PZTC8H,1,12/2/2013,12/2/2013,12/2/2013,25,8,8,45.02,0,1,0,0,Thursday
CVQVJR,1,12/2/2013,12/2/2013,12/2/2013,22,36.36363636,0,45.02,0,1,0,0,Thursday
PQXS77,1,11/25/2013,12/2/2013,12/2/2013,27,7.407407407,0,52.51,0,1,0,0,Tuesday
26BXA5,1,11/6/2013,12/27/2013,1/13/2014,27,44.44444444,11.11111111,58.95,0.176470588,1,0,0,Saturday
4C2L5L,1,12/2/2013,12/29/2013,12/29/2013,24,8.333333333,4.166666667,79.53,0,1,0,0,Tuesday
TFVRJT,1,12/2/2013,12/2/2013,12/2/2013,12,33.33333333,16.66666667,40.02,0,1,0,0,Wednesday
LLWFCQ,1,12/2/2013,12/2/2013,12/2/2013,27,7.407407407,3.703703704,35,0,1,0,0,Tuesday
XHYYDA,1,12/2/2013,12/2/2013,12/2/2013,27,59.25925926,7.407407407,35,0,1,0,0,Tuesday
32SXKE,0,12/2/2013,12/2/2013,12/2/2013,6,66.66666667,50,35,0,1,0,0,Friday
XHDNCM,1,12/2/2013,12/6/2013,12/6/2013,26,26.92307692,7.692307692,73.78,0,1,0,0,Monday
L3A2PP,1,12/2/2013,12/2/2013,12/2/2013,25,8,8,29.02,0,1,0,0,Thursday
MU3HQ8,1,11/24/2013,12/2/2013,12/2/2013,6,50,16.66666667,40.25,0,1,0,0,Tuesday
6YWYAR,1,12/1/2013,12/2/2013,12/10/2013,17,47.05882353,5.882352941,93.28,0.25,1,0,0,Thursday
8M2UE9,0,12/2/2013,12/2/2013,12/2/2013,13,23.07692308,0,45.02,0,1,0,0,Thursday
EAPWDD,1,12/2/2013,12/2/2013,12/2/2013,19,5.263157895,0,55.52,0,1,0,0,Tuesday
KRZ7HP,1,12/2/2013,12/2/2013,12/2/2013,13,84.61538462,0,50.02,0,1,0,0,Tuesday
225HF6,1,12/3/2013,12/13/2013,12/13/2013,24,33.33333333,12.5,51.7,0,1,0,0,Friday
FQDQHK,1,11/13/2013,12/3/2013,12/3/2013,25,88,12,49.33,0,1,0,0,Thursday
7UWX78,1,12/3/2013,12/3/2013,12/3/2013,21,4.761904762,0,70.29,0,1,0,0,Thursday
K8FNVU,1,12/3/2013,12/3/2013,12/3/2013,18,11.11111111,5.555555556,29,0,1,0,0,Monday
VUG59R,0,12/3/2013,12/3/2013,12/3/2013,14,21.42857143,7.142857143,29.02,0,1,0,0,Tuesday
UTMAB5,1,12/3/2013,12/3/2013,1/8/2014,21,52.38095238,4.761904762,36.82,0.083333333,1,0,0,Thursday
V8XBQR,1,12/3/2013,12/3/2013,12/3/2013,27,7.407407407,0,29,0,1,0,0,Friday
QZD75Q,1,12/3/2013,12/3/2013,12/3/2013,27,14.81481481,11.11111111,31.21,0,1,0,0,Tuesday
PC3HDC,1,12/3/2013,12/3/2013,12/3/2013,26,19.23076923,19.23076923,35,0,1,0,0,Thursday
UY5HDH,1,12/3/2013,12/3/2013,12/3/2013,25,4,4,31,0,1,0,0,Thursday
RASSBR,1,12/3/2013,12/3/2013,12/3/2013,27,18.51851852,3.703703704,40,0,1,0,0,Tuesday
YSA75C,1,12/3/2013,12/3/2013,12/3/2013,7,42.85714286,14.28571429,31,0,1,0,0,Friday
VBH966,1,12/3/2013,12/3/2013,12/3/2013,23,43.47826087,13.04347826,31,0,1,0,0,Friday
U6EZGS,1,12/3/2013,12/3/2013,12/3/2013,20,80,0,40.02,0,1,0,0,Wednesday
ZSN5PF,1,12/3/2013,12/3/2013,12/3/2013,25,16,8,35,0,1,0,0,Tuesday
YR8LKV,1,12/3/2013,12/3/2013,1/1/2014,22,40.90909091,18.18181818,49.29,0.068965517,1,0,0,Tuesday
78TADJ,1,12/3/2013,12/3/2013,12/3/2013,30,16.66666667,3.333333333,36.95,0,1,1,1,Thursday
QQL5Q7,1,12/3/2013,12/3/2013,12/19/2013,26,11.53846154,7.692307692,44.71,0.125,1,1,1,Friday
KK4BS7,1,12/3/2013,12/3/2013,12/3/2013,26,26.92307692,7.692307692,45.4,0,1,1,0,Tuesday
NMYCAJ,1,12/3/2013,12/18/2013,1/15/2014,25,44,20,38.75,0.071428571,1,1,0,Thursday
AKLZHN,1,12/4/2013,12/4/2013,12/4/2013,26,19.23076923,3.846153846,50.74,0,1,0,0,Friday
YA7P7M,1,12/4/2013,12/4/2013,1/6/2014,29,17.24137931,17.24137931,45.94,0.090909091,1,0,0,Monday
LZ6JFK,1,11/22/2013,12/4/2013,12/4/2013,25,0,0,43.6,0,1,0,0,Thursday
388SDG,1,12/4/2013,12/4/2013,1/15/2014,32,31.25,9.375,41.15,0.071428571,1,1,1,Thursday
3JQJMM,1,11/30/2013,12/4/2013,12/4/2013,26,34.61538462,7.692307692,51.04,0,1,1,0,Friday
ENW7NQ,1,11/24/2013,12/4/2013,12/4/2013,23,69.56521739,30.43478261,40.25,0,1,0,0,Monday
435VGL,1,12/4/2013,12/4/2013,12/4/2013,26,7.692307692,0,36.95,0,1,0,0,Friday
R6PKZX,1,12/4/2013,12/5/2013,1/16/2014,35,42.85714286,20,78.74,0.142857143,1,0,0,Friday
RPL286,1,12/4/2013,12/4/2013,12/4/2013,21,23.80952381,9.523809524,35,0,1,0,0,Wednesday
ER2PVV,1,12/4/2013,12/4/2013,12/4/2013,8,0,0,39.95,0,1,0,1,Saturday
CHTQUH,1,12/4/2013,12/4/2013,12/4/2013,23,39.13043478,21.73913043,36.95,0,1,0,0,Saturday
MPA86C,1,12/4/2013,12/8/2013,1/19/2014,36,52.77777778,27.77777778,21.96,0.166666667,1,1,0,Monday
WP497D,1,12/4/2013,12/4/2013,12/4/2013,24,12.5,8.333333333,35.02,0,1,0,0,Thursday
H5JAS5,1,12/4/2013,12/4/2013,12/4/2013,23,4.347826087,4.347826087,29,0,1,0,0,Wednesday
RTEL5Z,1,12/4/2013,12/4/2013,12/4/2013,6,83.33333333,16.66666667,42.82,0,1,0,0,Monday
6CJNGG,1,12/4/2013,12/4/2013,12/4/2013,26,23.07692308,11.53846154,40.54,0,1,1,0,Tuesday
PAT54Y,1,12/4/2013,12/4/2013,12/4/2013,23,26.08695652,13.04347826,31,0,1,0,0,Wednesday
UPRHND,1,12/4/2013,12/4/2013,12/4/2013,22,9.090909091,9.090909091,90.75,0,1,0,0,Wednesday
EAAMRB,1,12/4/2013,12/4/2013,12/4/2013,20,45,5,29,0,1,0,0,Wednesday
HSDSXE,1,12/4/2013,12/4/2013,12/4/2013,20,85,25,31,0,1,0,0,Wednesday
S7RSFL,1,12/4/2013,12/9/2013,12/9/2013,24,87.5,0,36.95,0,1,0,0,Tuesday
DZBFY5,1,12/4/2013,12/4/2013,12/4/2013,21,100,19.04761905,35,0,1,0,0,Saturday
JB7U2S,1,12/4/2013,12/4/2013,12/4/2013,25,0,0,31.02,0,1,0,0,Friday
73J6NT,1,12/4/2013,12/4/2013,1/16/2014,27,88.88888889,18.51851852,66.66,0.139534884,1,0,0,Friday
KFF6XL,1,12/4/2013,12/4/2013,12/4/2013,26,15.38461538,7.692307692,44.56,0,1,0,0,Monday
RB8W5B,1,12/4/2013,12/4/2013,12/4/2013,25,44,4,40.02,0,1,0,0,Monday
E8JS9H,1,12/4/2013,12/4/2013,12/4/2013,8,50,0,45.02,0,1,0,0,Thursday
URYGK6,1,12/5/2013,12/5/2013,12/5/2013,26,3.846153846,0,40.02,0,1,0,0,Friday
ZEEPBW,1,12/5/2013,12/5/2013,12/5/2013,26,11.53846154,3.846153846,36.95,0,1,1,1,Friday
4U8WV5,1,12/5/2013,12/5/2013,12/5/2013,26,15.38461538,3.846153846,36.97,0,1,0,1,Monday
SPX6KK,1,12/5/2013,12/5/2013,12/5/2013,27,3.703703704,3.703703704,40.02,0,1,0,0,Friday
GUMCYK,1,12/5/2013,12/5/2013,12/5/2013,22,18.18181818,4.545454545,31.02,0,1,0,0,Thursday
ZYYYDQ,1,12/5/2013,12/5/2013,12/5/2013,27,7.407407407,3.703703704,35,0,1,0,0,Saturday
A5GKQY,1,12/5/2013,12/5/2013,12/5/2013,26,0,0,40,0,1,0,1,Saturday
6HEA6X,1,12/5/2013,12/5/2013,12/5/2013,24,33.33333333,4.166666667,39.95,0,1,0,1,Saturday
8QJVKK,1,12/5/2013,12/5/2013,12/5/2013,22,81.81818182,4.545454545,29,0,1,0,0,Friday
EQC68Q,1,12/5/2013,12/5/2013,12/5/2013,26,15.38461538,7.692307692,35,0,1,0,0,Friday
J67SBQ,0,12/5/2013,12/5/2013,12/5/2013,19,10.52631579,5.263157895,31,0,1,0,0,Thursday
G6LXUL,1,12/5/2013,12/5/2013,12/5/2013,25,16,4,29,0,1,0,0,Saturday
GH4CBV,1,12/5/2013,12/5/2013,1/13/2014,24,37.5,16.66666667,31.69,0.102564103,1,1,0,Wednesday
ETDUBQ,1,12/5/2013,12/16/2013,12/16/2013,23,43.47826087,13.04347826,82.47,0,1,0,0,Thursday
UDH3EW,1,12/5/2013,12/5/2013,12/5/2013,22,9.090909091,0,52.29,0,1,0,0,Thursday
K2LUPT,1,12/5/2013,12/5/2013,12/5/2013,25,12,0,40.02,0,1,0,0,Friday
V2LFU6,1,12/4/2013,1/12/2014,1/18/2014,22,86.36363636,18.18181818,59.28,0.333333333,1,0,0,Tuesday
6P64RQ,1,12/5/2013,12/7/2013,1/9/2014,27,22.22222222,14.81481481,42.32,0.060606061,1,0,0,Friday
F2NRMS,1,12/5/2013,12/12/2013,12/12/2013,22,59.09090909,27.27272727,49.88,0,1,0,0,Monday
GG7H6X,1,12/5/2013,12/5/2013,12/5/2013,23,52.17391304,13.04347826,40.02,0,1,1,1,Friday
5PF9N3,0,12/5/2013,12/5/2013,12/5/2013,25,20,0,40.02,0,1,1,0,Monday
5SCTDX,1,12/5/2013,12/5/2013,1/2/2014,27,59.25925926,25.92592593,39.95,0.071428571,1,1,0,Friday
MRBXAC,1,12/5/2013,1/19/2014,1/19/2014,19,5.263157895,0,77.34,0,1,1,0,Friday
RGU2KM,1,12/5/2013,12/5/2013,12/5/2013,23,8.695652174,4.347826087,40,0,1,0,0,Thursday
Y5FLZR,0,12/6/2013,12/6/2013,12/6/2013,24,16.66666667,0,40.02,0,1,0,0,Monday
28VK4E,1,12/6/2013,12/6/2013,1/15/2014,27,81.48148148,33.33333333,50.92,0.075,1,0,0,Monday
WKK68X,1,12/6/2013,12/6/2013,1/9/2014,23,56.52173913,26.08695652,33.73,0.117647059,1,0,0,Monday
BMFSUK,0,12/6/2013,12/6/2013,12/6/2013,12,41.66666667,25,29,0,1,0,0,Friday
M8D528,1,12/6/2013,12/6/2013,1/5/2014,28,17.85714286,0,35.13,0.066666667,1,0,0,Monday
SV7E2C,1,12/6/2013,12/6/2013,12/6/2013,7,71.42857143,42.85714286,164.12,0,1,0,0,Monday
6H7NYA,1,12/6/2013,12/6/2013,12/6/2013,26,15.38461538,7.692307692,35,0,1,0,0,Friday
QZ6WDT,1,12/6/2013,12/6/2013,12/6/2013,26,7.692307692,3.846153846,40.02,0,1,0,0,Tuesday
PT7L3T,0,12/6/2013,12/6/2013,12/6/2013,12,50,25,40.02,0,1,0,1,Thursday
Y4ECJA,1,12/6/2013,12/6/2013,12/6/2013,21,19.04761905,4.761904762,41.45,0,1,0,0,Tuesday
V4XBP2,1,12/6/2013,12/6/2013,12/6/2013,24,33.33333333,8.333333333,56.09,0,1,1,0,Friday
X9DF5H,1,12/6/2013,12/6/2013,12/6/2013,23,78.26086957,4.347826087,35,0,1,0,0,Monday
TDXJJX,1,12/6/2013,12/6/2013,12/6/2013,23,8.695652174,0,40.02,0,1,1,0,Friday
5P6XT5,1,12/6/2013,12/6/2013,12/6/2013,28,0,0,45.02,0,1,0,0,Tuesday
36MB4N,1,12/6/2013,12/6/2013,12/6/2013,15,33.33333333,0,40.02,0,1,0,0,Tuesday
TYUHG4,1,11/29/2013,12/7/2013,12/19/2013,26,3.846153846,3.846153846,38.01,0.166666667,1,0,0,Friday
V38W7K,1,12/7/2013,12/7/2013,12/7/2013,26,7.692307692,0,45.02,0,1,0,0,Monday
XRLAHB,1,12/7/2013,12/7/2013,1/18/2014,30,63.33333333,63.33333333,55.51,0.095238095,1,0,0,Monday
G3FXPE,1,12/7/2013,12/7/2013,12/7/2013,15,80,20,31,0,1,0,0,Tuesday
RB5JJM,1,12/7/2013,12/7/2013,1/13/2014,28,71.42857143,17.85714286,20.5,0.081081081,1,0,0,Tuesday
BENMPH,1,12/7/2013,12/7/2013,12/7/2013,24,20.83333333,8.333333333,35,0,1,0,0,Friday
BRZENJ,1,12/7/2013,12/7/2013,12/7/2013,23,34.7826087,8.695652174,31,0,1,0,0,Monday
US4HPQ,1,12/7/2013,12/7/2013,12/7/2013,26,61.53846154,19.23076923,31.02,0,1,0,0,Tuesday
RQVJTA,1,12/7/2013,12/7/2013,12/7/2013,23,47.82608696,0,46.29,0,1,1,0,Monday
76CTYT,1,12/7/2013,12/7/2013,12/7/2013,26,34.61538462,7.692307692,35,0,1,0,0,Tuesday
BJPFA6,1,12/7/2013,12/7/2013,12/7/2013,22,22.72727273,4.545454545,35.02,0,1,0,0,Thursday
GSJQVP,1,12/7/2013,12/7/2013,12/7/2013,20,100,20,29,0,1,0,0,Monday
X3EAR4,1,12/7/2013,12/7/2013,12/7/2013,24,41.66666667,4.166666667,35,0,1,0,0,Tuesday
FB6B7K,1,12/7/2013,12/7/2013,12/7/2013,24,41.66666667,8.333333333,35,0,1,0,0,Tuesday
MZUXQG,1,12/7/2013,12/7/2013,12/7/2013,27,11.11111111,3.703703704,35,0,1,0,0,Tuesday
D6YM5C,1,12/7/2013,12/7/2013,12/7/2013,25,24,12,31,0,1,0,0,Friday
8D9MPL,1,12/7/2013,12/7/2013,12/16/2013,25,68,20,41.94,0.222222222,1,0,0,Tuesday
XUG68H,1,12/7/2013,12/7/2013,12/7/2013,22,4.545454545,4.545454545,35,0,1,0,0,Thursday
JDBTXJ,1,12/7/2013,12/7/2013,12/7/2013,24,12.5,4.166666667,35,0,1,0,0,Thursday
QDWLLA,1,12/7/2013,12/7/2013,12/7/2013,15,20,0,35,0,1,0,0,Monday
J8RVF7,1,12/7/2013,12/7/2013,1/20/2014,30,56.66666667,6.666666667,86.28,0.068181818,1,0,0,Tuesday
ZK3633,1,12/7/2013,12/7/2013,12/7/2013,26,7.692307692,0,29.02,0,1,0,0,Monday
KMTHGJ,1,12/7/2013,12/7/2013,12/7/2013,27,25.92592593,0,29.02,0,1,0,0,Monday
VJ33YR,1,12/7/2013,12/7/2013,12/7/2013,23,21.73913043,4.347826087,134.9,0,1,0,0,Monday
7C2B3N,1,12/7/2013,12/7/2013,12/7/2013,20,25,10,39.95,0,1,0,1,Tuesday
VQ3FQQ,1,12/7/2013,12/7/2013,12/7/2013,26,11.53846154,0,95.56,0,1,0,0,Monday
3RWV5K,1,12/7/2013,12/7/2013,12/7/2013,22,27.27272727,0,35.02,0,1,0,0,Thursday
C44WND,1,12/7/2013,12/7/2013,12/7/2013,25,28,0,40.02,0,1,1,0,Tuesday
WLCVSY,1,12/7/2013,12/8/2013,12/8/2013,7,85.71428571,14.28571429,40.2,0,1,0,0,Monday
NRJHR8,1,12/8/2013,12/8/2013,12/12/2013,16,31.25,6.25,35.62,0.5,1,0,0,Thursday
K84ZWF,1,12/8/2013,12/8/2013,12/8/2013,22,13.63636364,13.63636364,31.02,0,1,0,0,Thursday
2LGA2A,1,12/15/2013,12/15/2013,12/15/2013,27,29.62962963,7.407407407,146.49,0,1,0,0,Monday
G35SUM,1,12/1/2013,12/8/2013,12/8/2013,23,17.39130435,0,110.2,0,1,0,0,Monday
G2KS6M,1,12/7/2013,12/8/2013,1/7/2014,25,24,4,29,0.066666667,1,0,1,Saturday
TGLJP2,1,12/8/2013,12/8/2013,1/13/2014,16,50,0,132.47,0.055555556,1,0,0,Monday
CV3NH4,1,12/8/2013,12/8/2013,1/18/2014,31,77.41935484,16.12903226,272.38,0.12195122,1,0,1,Monday
EMGVZC,1,12/8/2013,12/9/2013,1/14/2014,34,41.17647059,11.76470588,137.05,0.194444444,1,0,0,Tuesday
LZBHU3,1,12/8/2013,12/9/2013,12/9/2013,25,12,4,42.49,0,1,0,1,Tuesday
846JJN,1,9/27/2013,12/19/2013,1/18/2014,63,68.25396825,38.0952381,96.71,0.233333333,1,0,1,Saturday
3RBAFX,1,12/26/2013,12/26/2013,12/26/2013,22,22.72727273,9.090909091,35.13,0,1,0,0,Friday
HHF8ZR,0,12/8/2013,12/12/2013,12/12/2013,6,100,16.66666667,59.54,0,1,0,0,Saturday
KYS88B,1,12/9/2013,12/9/2013,12/9/2013,25,12,0,35,0,1,0,0,Tuesday
GUKCEH,1,12/9/2013,12/9/2013,12/9/2013,23,17.39130435,4.347826087,35,0,1,0,0,Monday
WJLERA,1,12/9/2013,12/9/2013,12/9/2013,23,17.39130435,8.695652174,29,0,1,0,0,Friday
PGM5EB,1,12/9/2013,12/10/2013,12/10/2013,21,4.761904762,4.761904762,40.02,0,1,0,0,Wednesday
6HNEGL,1,12/7/2013,12/9/2013,1/12/2014,22,27.27272727,18.18181818,42.02,0.088235294,1,1,0,Wednesday
UY2892,0,12/9/2013,12/9/2013,12/9/2013,12,83.33333333,16.66666667,40.2,0,1,0,0,Tuesday
5LFZAP,1,12/10/2013,12/10/2013,12/10/2013,20,40,0,40.2,0,1,1,1,Friday
ARRPZ9,1,12/10/2013,12/16/2013,12/16/2013,12,100,0,101.9,0,1,0,0,Thursday
P6ZL2W,0,12/2/2013,12/10/2013,12/10/2013,3,33.33333333,33.33333333,55.63,0,1,0,0,Wednesday
8GYXQ9,1,12/10/2013,12/10/2013,12/10/2013,21,9.523809524,0,50.49,0,1,0,0,Wednesday
ABFPPJ,1,12/10/2013,12/10/2013,12/10/2013,6,50,0,40.02,0,1,0,0,Wednesday
LMZJ86,1,12/10/2013,12/10/2013,12/10/2013,25,8,4,40.25,0,1,1,0,Monday
2KNEEP,1,12/10/2013,12/13/2013,12/13/2013,23,39.13043478,8.695652174,44.63,0,1,0,0,Wednesday
PF8REH,1,12/10/2013,12/10/2013,12/10/2013,21,0,0,85.57,0,1,0,0,Wednesday
MP7UE4,1,12/10/2013,12/10/2013,1/14/2014,25,80,8,62.47,0.114285714,1,0,0,Wednesday
2CR36H,1,12/10/2013,12/14/2013,12/14/2013,24,0,0,36.95,0,1,0,0,Monday
MSM7PW,1,12/10/2013,12/10/2013,12/10/2013,21,4.761904762,0,40.02,0,1,1,0,Thursday
Y85Q3H,1,12/10/2013,12/10/2013,12/10/2013,21,9.523809524,0,40.2,0,1,0,1,Wednesday
S2KHCL,1,12/10/2013,12/10/2013,12/10/2013,19,52.63157895,0,40.02,0,1,0,0,Wednesday
PVB3N3,1,12/10/2013,12/10/2013,12/10/2013,21,4.761904762,0,40.02,0,1,0,0,Wednesday
CJKGJX,1,12/10/2013,12/10/2013,12/10/2013,23,21.73913043,4.347826087,35.02,0,1,0,0,Saturday
9BSLTL,1,12/10/2013,12/10/2013,12/10/2013,19,57.89473684,31.57894737,35.02,0,1,0,0,Wednesday
SRASER,1,12/10/2013,1/5/2014,1/12/2014,23,100,82.60869565,92.44,0.285714286,1,0,0,Thursday
MR6WKU,1,12/10/2013,12/10/2013,1/9/2014,26,84.61538462,23.07692308,47.68,0.066666667,1,0,0,Friday
7HL98P,1,12/10/2013,12/10/2013,12/10/2013,24,12.5,0,45.14,0,1,0,0,Monday
SVZXMT,1,12/10/2013,12/10/2013,1/7/2014,10,80,10,38.44,0.071428571,1,1,0,Wednesday
M8MCWP,1,12/10/2013,12/10/2013,12/10/2013,19,73.68421053,0,55.47,0,1,1,0,Wednesday
V2NWW5,1,12/10/2013,12/11/2013,1/11/2014,18,77.77777778,38.88888889,48.55,0.064516129,1,0,0,Monday
CBSEL8,1,12/10/2013,1/19/2014,1/19/2014,19,68.42105263,15.78947368,83.72,0,1,1,0,Monday
W8EEVE,1,12/11/2013,12/11/2013,12/11/2013,22,18.18181818,0,29.02,0,1,0,0,Friday
KQZZW6,1,12/11/2013,12/11/2013,12/11/2013,16,37.5,6.25,40.02,0,1,0,0,Friday
JRPVX3,1,12/3/2013,12/11/2013,1/10/2014,24,29.16666667,20.83333333,46.49,0.133333333,1,1,1,Thursday
92FJHH,1,12/11/2013,12/11/2013,1/12/2014,23,95.65217391,21.73913043,35,0.0625,1,1,0,Thursday
PHJLNH,1,12/11/2013,12/11/2013,12/11/2013,21,14.28571429,0,56.34,0,1,0,0,Monday
EMFDUX,1,12/11/2013,1/2/2014,1/2/2014,24,50,8.333333333,54.39,0,1,0,0,Friday
2YCHPX,1,12/11/2013,12/11/2013,12/11/2013,17,100,17.64705882,35.02,0,1,0,0,Thursday
E8KLZE,1,12/11/2013,12/11/2013,12/19/2013,16,93.75,31.25,19.75,0.25,1,0,0,Tuesday
YQHRS2,1,12/11/2013,12/11/2013,12/11/2013,25,60,16,35.02,0,1,0,0,Tuesday
S2LG33,1,12/11/2013,12/11/2013,12/11/2013,21,61.9047619,14.28571429,31.02,0,1,0,0,Monday
6T6PA2,1,12/11/2013,12/11/2013,12/11/2013,24,20.83333333,4.166666667,40.22,0,1,0,0,Friday
R9DMHY,1,12/11/2013,12/11/2013,12/11/2013,19,68.42105263,0,47.27,0,1,1,1,Friday
TRMU65,1,12/11/2013,12/11/2013,12/11/2013,23,26.08695652,4.347826087,29.02,0,1,0,0,Tuesday
4MM2YU,0,12/11/2013,12/11/2013,12/11/2013,3,100,33.33333333,40.2,0,0,0,0,Thursday
